game_id,player_id,player_name,team_id,team_name,minutes,starter,position,jersey,didNotPlay
mock_400000007,mock_0288,Jayson Young,1610612764,Washington Wizards,34.4,True,C,48,False
mock_400000007,mock_0254,Kawhi Doncic,1610612764,Washington Wizards,28.1,True,C,69,False
mock_400000007,mock_0214,Kevin Embiid,1610612764,Washington Wizards,16.3,False,SG,51,False
mock_400000007,mock_0280,Tyler Doncic,1610612764,Washington Wizards,10.9,False,PF,61,False
mock_400000007,mock_0302,Stephen Morant,1610612764,Washington Wizards,20.3,False,PG,30,False
mock_400000007,mock_0182,LeBron Young,1610612764,Washington Wizards,0.0,False,PG,44,True
mock_400000007,mock_0139,Joel Antetokounmpo,1610612764,Washington Wizards,0.0,False,PF,74,True
mock_400000008,mock_0445,Kevin Morant,1610612737,Atlanta Hawks,38.9,True,C,64,False
mock_400000008,mock_0268,Jayson Harden,1610612737,Atlanta Hawks,32.5,True,PF,65,False
mock_400000008,mock_0313,Anthony Jokic,1610612737,Atlanta Hawks,36.3,True,PF,81,False
mock_400000008,mock_0187,James Williamson,1610612737,Atlanta Hawks,37.6,True,SG,59,False
mock_400000008,mock_0191,LeBron Embiid,1610612737,Atlanta Hawks,37.2,True,C,86,False
mock_400000008,mock_0021,Luka Herro,1610612737,Atlanta Hawks,19.2,False,PG,77,False
mock_400000008,mock_0199,Devin Ingram,1610612737,Atlanta Hawks,21.2,False,PF,90,False
mock_400000008,mock_0269,LeBron Garland,1610612737,Atlanta Hawks,14.9,False,C,59,False
mock_400000008,mock_0127,Ja Mitchell,1610612737,Atlanta Hawks,2.2,False,PG,49,False
mock_400000008,mock_0145,Giannis Davis,1610612737,Atlanta Hawks,0.0,False,PG,5,True
mock_400000008,mock_0331,Trae Booker,1610612737,Atlanta Hawks,0.0,False,C,64,True
mock_400000008,mock_0243,Damian James,1610612748,Miami Heat,33.7,True,PF,57,False
mock_400000008,mock_0394,Devin Young,1610612748,Miami Heat,32.9,True,SF,14,False
mock_400000008,mock_0161,Luka Tatum,1610612748,Miami Heat,35.0,True,SF,69,False
mock_400000008,mock_0449,Donovan Davis,1610612748,Miami Heat,35.7,True,PG,57,False
mock_400000008,mock_0086,Ja Durant,1610612748,Miami Heat,38.1,True,PF,84,False
mock_400000008,mock_0322,Joel James,1610612748,Miami Heat,19.6,False,PF,35,False
mock_400000008,mock_0239,Joel Williamson,1610612748,Miami Heat,20.4,False,C,7,False
mock_400000008,mock_0406,Kevin Curry,1610612748,Miami Heat,20.4,False,SG,20,False
mock_400000008,mock_0188,Tyler Doncic,1610612748,Miami Heat,4.2,False,SF,21,False
mock_400000008,mock_0035,Damian Garland,1610612748,Miami Heat,0.0,False,PF,76,False
mock_400000008,mock_0149,Kawhi Jokic,1610612748,Miami Heat,0.0,False,SG,83,True
mock_400000008,mock_0296,Donovan Butler,1610612748,Miami Heat,0.0,False,PG,92,True
mock_400000009,mock_0367,Kevin Irving,1610612753,Orlando Magic,34.0,True,PF,99,False
mock_400000009,mock_0094,Devin Durant,1610612753,Orlando Magic,38.6,True,SG,47,False
mock_400000009,mock_0386,Kevin Durant,1610612753,Orlando Magic,33.0,True,PF,12,False
mock_400000009,mock_0279,Anthony Irving,1610612753,Orlando Magic,36.6,True,SF,65,False
mock_400000009,mock_0104,Paul Doncic,1610612753,Orlando Magic,34.5,True,PG,0,False
mock_400000009,mock_0167,Zion Herro,1610612753,Orlando Magic,26.2,False,PG,97,False
mock_400000009,mock_0154,Jimmy Garland,1610612753,Orlando Magic,13.2,False,C,71,False
mock_400000009,mock_0422,Jimmy Durant,1610612753,Orlando Magic,22.5,False,SF,73,False
mock_400000009,mock_0031,Luka Williamson,1610612753,Orlando Magic,1.3,False,PF,74,False
mock_400000009,mock_0281,Kyrie Jokic,1610612753,Orlando Magic,0.0,False,PF,70,False
mock_400000009,mock_0151,Paul Jokic,1610612753,Orlando Magic,0.0,False,SG,89,True
mock_400000009,mock_0037,Jimmy Mitchell,1610612753,Orlando Magic,0.0,False,SF,70,True
mock_400000009,mock_0321,Devin Williamson,1610612758,Sacramento Kings,38.4,True,SF,89,False
mock_400000009,mock_0433,Brandon Davis,1610612758,Sacramento Kings,32.5,True,SG,13,False
mock_400000009,mock_0125,Luka Curry,1610612758,Sacramento Kings,35.3,True,PG,76,False
mock_400000009,mock_0136,Paul Garland,1610612758,Sacramento Kings,33.9,True,PF,86,False
mock_400000009,mock_0275,Brandon Morant,1610612758,Sacramento Kings,27.2,True,SG,90,False
mock_400000009,mock_0238,Jimmy Embiid,1610612758,Sacramento Kings,19.8,False,C,54,False
mock_400000009,mock_0029,Brandon Butler,1610612758,Sacramento Kings,18.5,False,SG,33,False
mock_400000009,mock_0039,Trae Doncic,1610612758,Sacramento Kings,23.7,False,SF,14,False
mock_400000009,mock_0205,Jimmy Williamson,1610612758,Sacramento Kings,0.0,False,C,85,True
mock_400000009,mock_0361,LeBron Doncic,1610612758,Sacramento Kings,0.0,False,SG,16,True
mock_400000010,mock_0038,LeBron Garland,1610612758,Sacramento Kings,38.1,True,PG,87,False
mock_400000010,mock_0321,Devin Williamson,1610612758,Sacramento Kings,42.9,True,SF,89,False
mock_400000010,mock_0160,Jimmy Durant,1610612758,Sacramento Kings,35.2,True,SF,30,False
mock_400000010,mock_0136,Paul Garland,1610612758,Sacramento Kings,34.4,True,PF,86,False
mock_400000010,mock_0275,Brandon Morant,1610612758,Sacramento Kings,33.8,True,SG,90,False
mock_400000010,mock_0238,Jimmy Embiid,1610612758,Sacramento Kings,16.4,False,C,54,False
mock_400000010,mock_0029,Brandon Butler,1610612758,Sacramento Kings,9.1,False,SG,33,False
mock_400000010,mock_0361,LeBron Doncic,1610612758,Sacramento Kings,16.8,False,SG,16,False
mock_400000010,mock_0195,Zion Curry,1610612758,Sacramento Kings,9.3,False,SF,68,False
mock_400000010,mock_0205,Jimmy Williamson,1610612758,Sacramento Kings,0.0,False,C,85,True
mock_400000010,mock_0125,Luka Curry,1610612758,Sacramento Kings,0.0,False,PG,76,True
mock_400000010,mock_0342,Nikola Ingram,1610612756,Phoenix Suns,36.6,True,PG,81,False
mock_400000010,mock_0316,Trae Lillard,1610612756,Phoenix Suns,31.1,True,PG,56,False
mock_400000010,mock_0341,Ja Young,1610612756,Phoenix Suns,31.9,True,SF,78,False
mock_400000010,mock_0024,Luka Ingram,1610612756,Phoenix Suns,32.5,True,C,28,False
mock_400000010,mock_0283,Donovan Davis,1610612756,Phoenix Suns,33.7,True,PG,35,False
mock_400000010,mock_0131,Paul Durant,1610612756,Phoenix Suns,18.1,False,SF,79,False
mock_400000010,mock_0036,Kevin Leonard,1610612756,Phoenix Suns,22.4,False,PF,76,False
mock_400000010,mock_0319,Joel Antetokounmpo,1610612756,Phoenix Suns,15.1,False,PF,61,False
mock_400000010,mock_0290,Nikola Williamson,1610612756,Phoenix Suns,0.0,False,PF,29,True
mock_400000010,mock_0218,Trae Tatum,1610612756,Phoenix Suns,0.0,False,SF,89,True
mock_400000011,mock_0208,Devin Doncic,1610612750,Minnesota Timberwolves,37.1,True,SF,35,False
mock_400000011,mock_0278,James Butler,1610612750,Minnesota Timberwolves,43.8,True,PG,82,False
mock_400000011,mock_0118,Stephen Irving,1610612750,Minnesota Timberwolves,36.5,True,SG,25,False
mock_400000011,mock_0102,Brandon Doncic,1610612750,Minnesota Timberwolves,34.8,True,C,62,False
mock_400000011,mock_0435,Ja Davis,1610612750,Minnesota Timberwolves,32.7,True,PG,22,False
mock_400000011,mock_0366,Anthony George,1610612750,Minnesota Timberwolves,17.7,False,C,14,False
mock_400000011,mock_0184,Brandon Curry,1610612750,Minnesota Timberwolves,14.8,False,PG,31,False
mock_400000011,mock_0417,James James,1610612750,Minnesota Timberwolves,19.2,False,PF,95,False
mock_400000011,mock_0415,Giannis Embiid,1610612750,Minnesota Timberwolves,3.3,False,SG,98,False
mock_400000011,mock_0365,LeBron Lillard,1610612750,Minnesota Timberwolves,0.0,False,SF,6,True
mock_400000011,mock_0354,Devin Curry,1610612750,Minnesota Timberwolves,0.0,False,PF,35,True
mock_400000011,mock_0248,Zion Garland,1610612756,Phoenix Suns,29.5,True,SG,54,False
mock_400000011,mock_0342,Nikola Ingram,1610612756,Phoenix Suns,35.2,True,PG,81,False
mock_400000011,mock_0391,Ja Embiid,1610612756,Phoenix Suns,38.3,True,SF,13,False
mock_400000011,mock_0341,Ja Young,1610612756,Phoenix Suns,33.3,True,SF,78,False
mock_400000011,mock_0402,Anthony Ingram,1610612756,Phoenix Suns,32.4,True,PG,11,False
mock_400000011,mock_0234,Anthony Williamson,1610612756,Phoenix Suns,12.6,False,SF,10,False
mock_400000011,mock_0131,Paul Durant,1610612756,Phoenix Suns,10.7,False,SF,79,False
mock_400000011,mock_0036,Kevin Leonard,1610612756,Phoenix Suns,21.4,False,PF,76,False
mock_400000011,mock_0290,Nikola Williamson,1610612756,Phoenix Suns,16.9,False,PF,29,False
mock_400000011,mock_0319,Joel Antetokounmpo,1610612756,Phoenix Suns,9.6,False,PF,61,False
mock_400000011,mock_0218,Trae Tatum,1610612756,Phoenix Suns,0.0,False,SF,89,True
mock_400000011,mock_0316,Trae Lillard,1610612756,Phoenix Suns,0.0,False,PG,56,True
mock_400000012,mock_0097,Donovan James,1610612762,Utah Jazz,39.5,True,C,38,False
mock_400000012,mock_0300,Darius Young,1610612762,Utah Jazz,37.3,True,PF,40,False
mock_400000012,mock_0380,Brandon Young,1610612762,Utah Jazz,32.8,True,SG,55,False
mock_400000012,mock_0443,Jimmy Butler,1610612762,Utah Jazz,34.6,True,PG,7,False
mock_400000012,mock_0019,Jimmy Ingram,1610612762,Utah Jazz,32.0,True,SF,20,False
mock_400000012,mock_0251,Stephen Lillard,1610612762,Utah Jazz,14.9,False,SF,76,False
mock_400000012,mock_0143,Donovan Garland,1610612762,Utah Jazz,18.9,False,C,42,False
mock_400000012,mock_0056,Nikola Durant,1610612762,Utah Jazz,14.2,False,SF,2,False
mock_400000012,mock_0295,Jayson Harden,1610612762,Utah Jazz,8.7,False,PF,12,False
mock_400000012,mock_0399,Damian Doncic,1610612762,Utah Jazz,0.0,False,SF,43,True
mock_400000012,mock_0181,Paul Doncic,1610612762,Utah Jazz,0.0,False,PG,60,True
mock_400000012,mock_0325,Devin Jokic,1610612764,Washington Wizards,32.6,True,SG,79,False
mock_400000012,mock_0139,Joel Antetokounmpo,1610612764,Washington Wizards,33.7,True,PF,74,False
mock_400000012,mock_0059,Brandon Curry,1610612764,Washington Wizards,38.9,True,SG,8,False
mock_400000012,mock_0105,Jayson Davis,1610612764,Washington Wizards,32.7,True,SF,20,False
mock_400000012,mock_0288,Jayson Young,1610612764,Washington Wizards,35.7,True,C,48,False
mock_400000012,mock_0254,Kawhi Doncic,1610612764,Washington Wizards,17.1,False,C,69,False
mock_400000012,mock_0182,LeBron Young,1610612764,Washington Wizards,22.6,False,PG,44,False
mock_400000012,mock_0214,Kevin Embiid,1610612764,Washington Wizards,22.1,False,SG,51,False
mock_400000012,mock_0280,Tyler Doncic,1610612764,Washington Wizards,4.6,False,PF,61,False
mock_400000012,mock_0302,Stephen Morant,1610612764,Washington Wizards,0.0,False,PG,30,False
mock_400000012,mock_0212,Nikola Herro,1610612764,Washington Wizards,0.0,False,PF,82,True
mock_400000012,mock_0221,James Young,1610612764,Washington Wizards,0.0,False,SG,24,True
